Date,Close,High,Low,Open,Volume,Daily_Return,Price_Range,Price_Change,Moving_Avg_20,Moving_Avg_50,Volatility,Year,Month,Signal,Position
2020-04-03,58.58514404296875,59.62623542608821,57.99300663222972,58.92246773803886,129880000,-0.014371180087167756,1.6332287938584855,-0.3373236950701113,61.011933135986325,69.4562321472168,1.017432966287836,2020,4,0,0.0
2020-04-06,63.69596862792969,63.85127936413574,60.51930084799207,60.88817032671101,201820400,0.08723755259887134,3.3319785161436712,2.807798301218675,60.96703758239746,69.18886611938477,1.0323231796397003,2020,4,0,0.0
2020-04-07,62.95823669433594,65.9359139702937,62.85388645950207,65.71749685704171,202887200,-0.011582082029446772,3.082027510791626,-2.759260162705772,60.65264739990234,68.95206741333008,0.9984738478635569,2020,4,0,0.0
2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200,0.025594451423171627,1.4900455531413854,0.8081254040492141,60.53907432556152,68.70517669677734,0.9958987867758808,2020,4,0,0.0
2020-04-09,65.0355453491211,65.54032183594127,64.23713674062121,65.20785277807086,161834800,0.007215887856099057,1.3031850953200603,-0.17230742894976459,60.77884063720703,68.43540466308593,0.9248186606832498,2020,4,0,0.0
2020-04-13,66.3120346069336,66.42124311579434,64.5113532264987,65.1131997931994,131022800,0.01962756291132961,1.9098898892956413,1.1988348137341944,60.721567916870114,68.19343826293945,0.8233113623629535,2020,4,0,0.0
2020-04-14,69.66100311279297,69.95222087152594,67.47689214022147,67.95011914666873,194994800,0.05050317827993789,2.4753287313044723,1.7108839661242428,61.26565380096436,68.08798309326171,0.6846858738475081,2020,4,0,0.0
2020-04-15,69.02518463134766,69.48627323972364,68.10300741459568,68.5325465687292,131154400,-0.009127323079396565,1.383265825127964,0.4926380626184539,61.648722076416014,67.97392745971679,0.6749977707702525,2020,4,0,0.0
2020-04-16,69.57366180419922,69.94010956261418,68.52043554980419,69.74111095168836,157125200,0.00794604427037604,1.4196740128099918,-0.16744914748913686,62.134323310852054,67.82150039672851,0.6648423262280535,2020,4,0,0.0
2020-04-17,68.62962341308594,69.63674726381512,67.1881094519009,69.08829031254295,215250000,-0.013568904764134526,2.4486378119142245,-0.45866689945701467,62.595655822753905,67.63760330200195,0.6670575882900927,2020,4,0,0.0
2020-04-20,67.2051010131836,68.35782638874939,67.18568994969831,67.45263835997193,130015200,-0.02075666933691378,1.172136439051073,-0.2475373467883344,63.174323844909665,67.40700958251954,0.6219881473661002,2020,4,0,0.0
2020-04-21,65.12776947021484,67.28276042085989,64.41429253639382,67.0473614677832,180991600,-0.03091032543141692,2.868467884466071,-1.9195919975683609,63.708217811584475,67.15627334594727,0.6293727447082099,2020,4,0,0.0
2020-04-22,67.0036849975586,67.4405043108994,66.05723821466911,66.39940914673265,116862400,0.028803620062585855,1.3832660962302867,0.6042758508259425,64.06277236938476,66.93567855834961,0.5372779061480699,2020,4,0,0.0
2020-04-23,66.74402618408203,68.37482987612435,66.70519664308368,66.94787571984011,124814400,-0.0038752915378612585,1.6696332330406705,-0.2038495357580814,64.42084579467773,66.71930633544922,0.5368391506249779,2020,4,0,0.0
2020-04-24,68.6708755493164,68.68058478279482,67.22208165212722,67.27062041354411,126161200,0.028869240820445397,1.4585031306676086,1.4002551357722979,64.71849174499512,66.50463256835937,0.5158210855048968,2020,4,0,0.0
2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600,0.0007068237825649248,1.1138956899777952,0.332476441675297,65.14839725494384,66.3022381591797,0.48635311773269024,2020,4,0,0.0
2020-04-28,67.60552215576172,69.36494515545422,67.51331034369456,69.18293587962397,112004800,-0.016209271014681503,1.8516348117596664,-1.57741372386225,65.43682117462158,66.07717742919922,0.48618337748745677,2020,4,0,0.0
2020-04-29,69.82603454589844,70.29683242001799,68.89414803177873,69.0979975124322,137280800,0.03284513334607042,1.4026843882392654,0.7280370334662365,65.84258060455322,65.92540618896484,0.49525724970003837,2020,4,0,0.0
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,0.02109604230134754,1.4997544485987646,0.9318864750315186,66.48434467315674,65.78067245483399,0.4448085481347807,2020,4,1,1.0
2020-05-01,70.15123748779297,72.56103877053023,69.36981062017894,69.46688076275679,240616800,-0.01609908452514275,3.191228150351293,0.6843567250361815,67.01993865966797,65.62909561157227,0.45373549516531064,2020,5,1,0.0
2020-05-04,71.14379119873047,71.27241079901312,69.4838673851674,70.17550415897956,133568000,0.01414876980766322,1.7885434138457157,0.9682870397509049,67.64787101745605,65.53255828857422,0.445727076085432,2020,5,1,0.0
2020-05-05,72.21158599853516,73.04640262096729,71.4592793740672,71.60488830234772,147751200,0.015008966795457157,1.5871232469000915,0.6066976961874389,68.07365188598632,65.52954956054687,0.34155333202763055,2020,5,1,0.0
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,0.010317047682510072,1.0605061528955275,0.041258692825081766,68.57356986999511,65.5904620361328,0.33494845491872177,2020,5,1,0.0
2020-05-07,73.71131896972656,74.05835557711725,73.28177979492443,73.58512855265982,115215200,0.010344816407560797,0.7765757821928219,0.12619041706673784,69.03065490722656,65.64428787231445,0.3283965719247382,2020,5,1,0.0
2020-05-08,75.46576690673828,75.51930110394392,74.04468608439737,74.37319104788544,133838400,0.023801608240550998,1.4746150195465475,1.0925758588528396,69.55216598510742,65.82605209350587,0.33387702949135156,2020,5,1,0.0
2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400,0.015735510540467734,2.3871250533545805,1.681452290081694,70.06922721862793,66.03234252929687,0.3323109803734888,2020,5,1,0.0
2020-05-12,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200,-0.011428177853580745,2.136489431830725,-1.5622127046788847,70.37503967285156,66.09758941650391,0.2967780508532625,2020,5,1,0.0
2020-05-13,74.86228942871094,76.88198188882791,73.78187742017185,75.95730099741765,200622400,-0.012074372480184836,3.100104468656056,-1.0950115687067097,70.66689491271973,66.19059722900391,0.29873526738668166,2020,5,1,0.0
2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200,0.006143482448139226,2.009957124460783,1.2239794103574866,70.95432205200196,66.22766845703126,0.2985067153915922,2020,5,1,0.0
2020-05-15,74.87691497802734,74.92314940994656,73.0518950634004,73.08596566629879,166348400,-0.005911797380880768,1.8712543465461664,1.7909493117285535,71.26668663024903,66.30349594116211,0.29367850935631706,2020,5,1,0.0
2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400,0.02356090373330999,1.5038142716326206,0.43556596983961526,71.73848571777344,66.43348709106445,0.28507909933585834,2020,5,1,0.0
2020-05-19,76.19823455810547,77.50737593072427,76.16659969162133,76.65813571214994,101729600,-0.005778209148374902,1.3407762391029365,-0.4599011540444735,72.29200897216796,66.66557418823243,0.2532311847216242,2020,5,1,0.0
2020-05-20,77.68014526367188,77.75070734904016,77.02069943070256,77.05963407747018,111504800,0.019448097638487427,0.7300079183375914,0.6205111862016963,72.82583198547363,66.8342562866211,0.2450839575146213,2020,5,1,0.0
2020-05-21,77.10099029541016,78.08406952411508,76.86251841252941,77.54142773114201,102688800,-0.007455637039501917,1.2215511115856685,-0.4404374357318517,73.34368019104004,67.03945449829102,0.2476107866157181,2020,5,1,0.0
2020-05-22,77.59740447998047,77.68013781166567,76.73599313969208,76.83819007988166,81803200,0.006438492977435484,0.9441446719735893,0.7592144000988128,73.79000663757324,67.3865982055664,0.2341979236026273,2020,5,1,0.0
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,-0.006773673814973291,1.8834175554767398,-1.6473814271890888,74.20762519836425,67.57888412475586,0.23801279111419338,2020,5,1,0.0
2020-05-27,77.40760803222656,77.55361111108796,76.18606403867054,76.92824326203885,112945200,0.004357276261332865,1.3675470724174232,0.47936477018771484,74.6977294921875,67.95145057678222,0.22347439604431774,2020,5,1,0.0
2020-05-28,77.4416732788086,78.70458757066594,76.80413421876992,77.08153336599706,133560800,0.00044007620759778376,1.9004533518960187,0.36013991281153324,75.07851142883301,68.27300765991211,0.2021336354143116,2020,5,1,0.0
2020-05-29,77.36622619628906,78.14733245248436,77.00852208206489,77.6849956705814,153532400,-0.0009742439609731202,1.1388103704194776,-0.3187694742923384,75.38186836242676,68.62309944152832,0.19423657240930312,2020,5,1,0.0
2020-06-01,78.31768798828125,78.43935598036309,77.18860545726987,77.32000896800524,80791200,0.01229815435973558,1.2507505230932168,0.99767902027601,75.79019088745117,69.00139373779297,0.18062669862928762,2020,6,1,0.0
2020-06-02,78.68025970458984,78.70459478928636,77.60714707589307,78.05002036888385,87642800,0.004629499741652721,1.0974477133932936,0.6302393357059941,76.16701431274414,69.4623641204834,0.1777769858808543,2020,6,1,0.0
2020-06-03,79.11339569091797,79.37620271806179,78.42718641851751,79.00146321507341,104491200,0.0055050147006932,0.949016299544283,0.11193247584455435,76.51210479736328,69.95563423156739,0.17391453597121875,2020,6,1,0.0
2020-06-04,78.43204498291016,79.23505064541881,78.05730554159499,78.93575218035002,87560400,-0.008612330466381768,1.177745103823824,-0.5037071974398657,76.7858772277832,70.32602325439453,0.17862277547684063,2020,6,1,0.0
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,0.028481033282767187,2.0732197039423568,1.9831865869882392,77.13360481262207,70.74768951416016,0.19812774011440396,2020,6,1,0.0
2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400,0.005912397733971897,1.5281493855244435,0.7811062775661242,77.41745643615722,71.1161863708496,0.18485413970496398,2020,6,1,0.0
2020-06-09,83.70512390136719,84.09932691847067,80.78996422247816,80.82159908143493,147712400,0.03157796555683201,3.3093626959925047,2.883524819932262,77.77004966735839,71.58786277770996,0.20589438900000304,2020,6,1,0.0
2020-06-10,85.85865783691406,86.32829444981938,84.21614013366542,84.65657762001017,166651600,0.02572762377228499,2.112154316153962,1.2020802169038944,78.27411994934081,72.0682950592041,0.20999810842538782,2020,6,1,0.0
2020-06-11,81.73652648925781,85.4254995866706,81.63432957087501,84.99966176602365,201662400,-0.048010666035405714,3.7911700157955863,-3.263135276765837,78.61783180236816,72.46880867004394,0.27916189105808575,2020,6,1,0.0
2020-06-12,82.44221496582031,84.63223846471662,81.32773960827684,83.88276702365586,200146000,0.008633697893379866,3.3044988564397784,-1.4405520578355464,78.973832321167,72.94837684631348,0.27949015050613324,2020,6,1,0.0
2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800,0.012367171682491795,3.1877023109650793,2.370089688016421,79.403076171875,73.42882553100586,0.2778336891299873,2020,6,1,0.0
2020-06-16,85.67373657226562,85.94627913317997,83.8827871566956,85.52286943873968,165428800,0.0265024812825152,2.0634919764843715,0.15086713352594927,79.85470886230469,73.9705973815918,0.28054045576266357,2020,6,1,0.0
2020-06-17,85.55447387695312,86.48158312349922,85.43280591886547,86.42074914445539,114406400,-0.0013920566568483839,1.0487772046337511,-0.8662752675022602,80.32252082824706,74.40776748657227,0.27857803818794746,2020,6,1,0.0
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,0.00039843778146142483,1.0293138097552514,0.07786929138146093,80.71794166564942,74.86037399291992,0.2745174775441291,2020,6,1,0.0
2020-06-19,85.09942626953125,86.7638428370951,83.98737948930395,86.29664209498344,264476000,-0.0057149662372003585,2.7764633477911502,-1.19721582545219,81.11786346435547,75.27097015380859,0.27353753705012723,2020,6,1,0.0
2020-06-22,87.32595825195312,87.46952555006234,85.44740469919928,85.49363911693206,135445200,0.02616388946465853,2.022120850863061,1.8323191350210664,81.6042911529541,75.71677841186523,0.28360385714129993,2020,6,1,0.0
2020-06-23,89.18991088867188,90.61342744886733,88.15329753465893,88.57427133276799,212155600,0.02134477163526638,2.4601299142083946,0.6156395559038828,82.21019744873047,76.1743359375,0.28426945111851953,2020,6,1,0.0
2020-06-24,87.61555480957031,89.7398806476171,87.24081531062652,88.81763517839552,192623200,-0.017651728355987495,2.499065336990583,-1.2020803688252073,82.72059478759766,76.53342697143555,0.29788696527610053,2020,6,1,0.0
2020-06-25,88.77870178222656,88.81763643178542,87.00965180666661,87.77129464423196,137522400,0.01327557618261177,1.8079846251188059,1.0074071379946048,83.28744621276856,76.92849731445312,0.29797589149495596,2020,6,1,0.0
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,-0.030725992450243655,2.9930364623508297,-2.6231610877251086,83.72167930603027,77.25804183959961,0.32596665078675796,2020,6,1,0.0
2020-06-29,88.0340805053711,88.12898509123728,85.47905300682135,85.9584251297807,130646000,0.0230467399991241,2.649932084415937,2.075655375590401,84.20749893188477,77.64613098144531,0.33111649418087385,2020,6,1,0.0
2020-06-30,88.76896667480469,89.05610878837916,87.60095688672507,87.62042049858218,140223200,0.00834774629569468,1.4551519016540908,1.14854617622251,84.71193428039551,78.07740829467774,0.33116455863436595,2020,6,1,0.0
2020-07-01,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200,-0.0018915996268540347,0.8395045921676996,-0.24577169176536984,85.18631706237792,78.54687393188476,0.33242625345653015,2020,7,1,0.0
2020-07-02,88.6010513305664,90.14867187148856,88.48669056028642,89.51113285524976,114041600,0.0,1.6619813112021404,-0.9100815246833491,85.69476737976075,78.97882125854493,0.3288295968198785,2020,7,1,0.0
2020-07-06,90.97116088867188,91.44079756476128,90.00268097997908,90.03431584668381,118655600,0.026750354792774322,1.4381165847822075,0.9368450419880645,86.21003189086915,79.46336395263671,0.32733659492295925,2020,7,1,0.0
2020-07-07,90.68889617919922,92.13187690472026,90.57696369633244,91.35077040897662,112424400,-0.003102793310707397,1.5549132083878163,-0.6618742297773963,86.68733673095703,79.90372436523438,0.3290136553895425,2020,7,1,0.0
2020-07-08,92.801025390625,92.83266025069597,91.58190996618218,91.66951476530352,117092000,0.02328983260808748,1.250750284513785,1.1315106253214822,87.14213180541992,80.3853565979004,0.3216275105152995,2020,7,1,0.0
2020-07-09,93.20011138916016,93.7500456266075,92.14889822617896,93.69651141665872,125642800,0.004300448156206116,1.6011474004285446,-0.4964000274985665,87.50920448303222,80.89724838256836,0.31250134256755757,2020,7,1,0.0
2020-07-10,93.36314392089844,93.42154960385396,92.18053466189856,92.79373863774762,90257200,0.0017492740009454888,1.2410149419553989,0.5694052831508145,88.09053535461426,81.36799057006836,0.24456597846812508,2020,7,1,0.0
2020-07-13,92.93243408203124,97.29058186234047,92.71829725665448,94.67228464918172,191649200,-0.004613274797516609,4.572284605685994,-1.7398505671504836,88.6150463104248,81.8006575012207,0.24773740391965968,2020,7,1,0.0
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200,0.01654836612253363,3.287463477652281,2.158396011181665,89.16547241210938,82.28703903198242,0.24957311147254976,2020,7,1,0.0
2020-07-15,95.12002563476562,96.60194074558854,93.91794539378512,96.35130500289156,153198000,0.00687741557320054,2.683995351803418,-1.2312793681259393,89.63778686523438,82.76656372070312,0.23798907964084098,2020,7,1,0.0
2020-07-16,93.9495849609375,94.80856064892016,93.34854481035306,93.98851960775556,110577600,-0.012304881816603941,1.4600158385671023,-0.038934646818063356,90.05754241943359,83.20132369995117,0.24513467716444975,2020,7,1,0.0
